Target;Source;Type;
1397211;51762;directed;
937121;51996;directed;
967595;51996;directed;
20838;54227;directed;
19532;54235;directed;
129693;54235;directed;
1397211;55621;directed;
1736164;56226;directed;
955138;56488;directed;
1399149;56488;directed;
2562901;56518;directed;
877180;23250;directed;
877180;23275;directed;
839698;23330;directed;
14637;23402;directed;
955138;23402;directed;
3254200;23402;directed;
1200952;24239;directed;
1397211;24239;directed;
951697;24886;directed;
877180;25472;directed;
6221;25489;directed;
31353;25829;directed;
1736164;350106;directed;
1787951;350296;directed;
1163370;361024;directed;
2978128;395446;directed;
1397211;400174;directed;
877180;420385;directed;
22383;422730;directed;
951697;440513;directed;
877180;445020;directed;
1017115;453236;directed;
951697;459868;directed;
1397211;463466;directed;
1792584;467803;directed;
1092224;497712;directed;
1397211;557373;directed;
1397211;579049;directed;
877180;670205;directed;
1459188;728224;directed;
1017115;729407;directed;
934572;779141;directed;
1397211;807139;directed;
465;877180;directed;
9931;877180;directed;
21370;877180;directed;
23250;877180;directed;
44167;877180;directed;
119392;877180;directed;
127432;877180;directed;
177183;877180;directed;
209262;877180;directed;
460915;877180;directed;
807139;877180;directed;
978481;877180;directed;
1517622;877180;directed;
1527499;877180;directed;
2209437;877180;directed;
259551;882340;directed;
988004;915254;directed;
1397211;920469;directed;
1003;929884;directed;
44316;929884;directed;
3620;932401;directed;
75324;932401;directed;
1397211;932401;directed;
955138;934337;directed;
273600;936669;directed;
877180;946026;directed;
779141;955138;directed;
534595;967595;directed;
3464177;973060;directed;
6442;979176;directed;
3968152;985857;directed;
1397211;1010382;directed;
180791;1017115;directed;
1553994;1031138;directed;
1660737;59649;directed;
20838;60210;directed;
1397211;60384;directed;
877180;61275;directed;
1792584;61450;directed;
18930;61913;directed;
877180;61913;directed;
1787951;61913;directed;
12166;62231;directed;
37800;62231;directed;
106493;62231;directed;
1787951;62231;directed;
1787951;63335;directed;
937121;63897;directed;
951697;26331;directed;
1459188;26331;directed;
483067;26395;directed;
1397211;26463;directed;
1459188;26463;directed;
31977;27538;directed;
1397211;28183;directed;
20838;28429;directed;
103131;29055;directed;
1397211;29055;directed;
1397211;29482;directed;
1017115;1052126;directed;
6468;1062117;directed;
1787951;1144421;directed;
3179;1163370;directed;
60396;1163370;directed;
118090;1163370;directed;
122971;1163370;directed;
213985;1163370;directed;
362301;1163370;directed;
1724053;1163370;directed;
1792584;1199041;directed;
1779;1200952;directed;
21370;1200952;directed;
186771;1200952;directed;
316593;1200952;directed;
325348;1200952;directed;
911953;1200952;directed;
1397211;1200952;directed;
2209437;1200952;directed;
1459188;1256123;directed;
1163370;1257129;directed;
150366;1261618;directed;
183961;1269028;directed;
3575;1278719;directed;
34369;1278719;directed;
1397211;1278818;directed;
59634;1282295;directed;
955138;1331975;directed;
685646;1459188;directed;
17759;1464506;directed;
1621426;1504640;directed;
1257129;1553994;directed;
1538811;1558272;directed;
932416;1639432;directed;
3541;1736164;directed;
351218;1736164;directed;
3154332;1736164;directed;
4013299;1736164;directed;
3275614;1771359;directed;
259551;1792584;directed;
32280;66106;directed;
228648;67864;directed;
1787951;67864;directed;
