Target;Source;Type;Timestamp
750667;79368;directed;2
134802;80197;directed;2
2259;80788;directed;2
566757;81358;directed;2
197105;85643;directed;2
128445;86521;directed;2
985857;86521;directed;2
1329154;86521;directed;2
96026;86889;directed;2
29727;87048;directed;2
826213;92546;directed;2
7170;93402;directed;2
304996;95446;directed;2
480224;95446;directed;2
1413015;97533;directed;2
23579;99629;directed;2
3307455;99827;directed;2
884982;101264;directed;2
1247421;101264;directed;2
71824;102235;directed;2
884982;102246;directed;2
2760043;104189;directed;2
19640;106406;directed;2
397725;108349;directed;2
916626;108349;directed;2
338585;108399;directed;2
557373;108672;directed;2
177183;108787;directed;2
161540;111902;directed;2
31977;112398;directed;2
30720;116287;directed;2
177183;120944;directed;2
4203;121075;directed;2
249590;123586;directed;2
80197;124338;directed;2
8961;127354;directed;2
8961;127849;directed;2
2259;128588;directed;2
48700;128588;directed;2
778548;128588;directed;2
1672862;128588;directed;2
1818091;128588;directed;2
557373;129489;directed;2
789013;129693;directed;2
177183;133444;directed;2
8961;134626;directed;2
985857;141264;directed;2
631153;146063;directed;2
397725;146939;directed;2
56438;153818;directed;2
38629;155173;directed;2
227858;160059;directed;2
3444046;160059;directed;2
8961;160844;directed;2
168856;160844;directed;2
916626;164294;directed;2
3871;168743;directed;2
180986;171272;directed;2
244809;174794;directed;2
8961;177017;directed;2
11978;177017;directed;2
1027830;178719;directed;2
48328;192490;directed;2
53543;192490;directed;2
949634;193641;directed;2
100787;201956;directed;2
30044;227858;directed;2
177183;230112;directed;2
40942;232330;directed;2
10584;232765;directed;2
67864;232765;directed;2
1561750;232765;directed;2
3682001;232765;directed;2
55635;259551;directed;2
178535;259551;directed;2
304996;259551;directed;2
325367;259551;directed;2
67752;263840;directed;2
778548;275615;directed;2
465;292256;directed;2
2316;292256;directed;2
539028;317805;directed;2
4013299;320086;directed;2
492397;332167;directed;2
2552;338585;directed;2
3243;338585;directed;2
26693;338585;directed;2
49661;338585;directed;2
84011;338585;directed;2
391573;338585;directed;2
1236618;343363;directed;2
566757;350296;directed;2
266105;455995;directed;2
1059949;456390;directed;2
557373;459868;directed;2
1968336;534595;directed;2
227858;564460;directed;2
686;566757;directed;2
44167;566757;directed;2
60188;599967;directed;2
70224;600483;directed;2
3575;620460;directed;2
8961;630525;directed;2
18719;661811;directed;2
83584;670968;directed;2
2227468;681519;directed;2
505852;763957;directed;2
566757;779127;directed;2
3575;789013;directed;2
177183;870875;directed;2
8042;884982;directed;2
16065;884982;directed;2
916626;915254;directed;2
110402;916626;directed;2
325367;916626;directed;2
12744;933376;directed;2
34369;933376;directed;2
778548;933376;directed;2
836391;946026;directed;2
6077888;946026;directed;2
9293;949634;directed;2
22747;949634;directed;2
145535;949634;directed;2
659762;949634;directed;2
1593212;949634;directed;2
325348;961700;directed;2
303;985857;directed;2
15527;985857;directed;2
110402;985857;directed;2
855051;985857;directed;2
1159044;985857;directed;2
2017368;985857;directed;2
15859;1036566;directed;2
40942;1052126;directed;2
106391;1064584;directed;2
60396;1200601;directed;2
583524;1329154;directed;2
7222673;1413015;directed;2
19932;1432667;directed;2
4073;1490544;directed;2
397725;1530004;directed;2
201236;1572180;directed;2
4013299;1824951;directed;2
304996;2016667;directed;2
2504303;2016667;directed;2
1547151;2362672;directed;2
992;2832618;directed;2
42533;2832618;directed;2
753206;3350235;directed;2
1236618;3566761;directed;2
1059949;3790058;directed;2
102235;4013299;directed;2
557373;4680086;directed;2
827491;5829131;directed;2
509398;6198895;directed;2

