Target;Source;Type;Timestamp
20020;1779;directed;1
21627;1779;directed;1
22964;1779;directed;1
23243;1779;directed;1
24233;1779;directed;1
25489;1779;directed;1
26264;1779;directed;1
29997;1779;directed;1
31353;1779;directed;1
33237;1779;directed;1
37157;1779;directed;1
37748;1779;directed;1
38629;1779;directed;1
38773;1779;directed;1
39310;1779;directed;1
40929;1779;directed;1
44949;1779;directed;1
48165;1779;directed;1
49120;1779;directed;1
55716;1779;directed;1
57188;1779;directed;1
71754;1779;directed;1
75324;1779;directed;1
77869;1779;directed;1
80044;1779;directed;1
83280;1779;directed;1
84138;1779;directed;1
96123;1779;directed;1
96171;1779;directed;1
96396;1779;directed;1
96708;1779;directed;1
97533;1779;directed;1
103167;1779;directed;1
105766;1779;directed;1
105988;1779;directed;1
107174;1779;directed;1
109539;1779;directed;1
113176;1779;directed;1
119753;1779;directed;1
128445;1779;directed;1
128657;1779;directed;1
136389;1779;directed;1
136392;1779;directed;1
136633;1779;directed;1
148557;1779;directed;1
163533;1779;directed;1
168743;1779;directed;1
177049;1779;directed;1
177949;1779;directed;1
178174;1779;directed;1
193555;1779;directed;1
193641;1779;directed;1
208057;1779;directed;1
208099;1779;directed;1
213985;1779;directed;1
231093;1779;directed;1
242937;1779;directed;1
272059;1779;directed;1
308073;1779;directed;1
401206;1779;directed;1
528557;1779;directed;1
711692;1779;directed;1
745611;1779;directed;1
767215;1779;directed;1
809468;1779;directed;1
885119;1779;directed;1
1003163;1779;directed;1
1027315;1779;directed;1
1144421;1779;directed;1
1218141;1779;directed;1
1377386;1779;directed;1
1534362;1779;directed;1
2060632;1779;directed;1
2700891;1779;directed;1
3452221;1779;directed;1
3857334;1779;directed;1
8541279;1779;directed;1
436;1831;directed;1
686;1831;directed;1
3556;1831;directed;1
3575;1831;directed;1
3620;1831;directed;1
3662;1831;directed;1
1900;1831;directed;1
3179;1831;directed;1
3622;1831;directed;1
8259;1831;directed;1
10058;1831;directed;1
12372;1831;directed;1
13111;1831;directed;1
13567;1831;directed;1
14637;1831;directed;1
17760;1831;directed;1
18564;1831;directed;1
20472;1831;directed;1
29482;1831;directed;1
35136;1831;directed;1
42533;1831;directed;1
56488;1831;directed;1
56748;1831;directed;1
61112;1831;directed;1
68067;1831;directed;1
74503;1831;directed;1
90479;1831;directed;1
95849;1831;directed;1
97776;1831;directed;1
129489;1831;directed;1
140494;1831;directed;1
144292;1831;directed;1
161540;1831;directed;1
180986;1831;directed;1
244104;1831;directed;1
264561;1831;directed;1
450311;1831;directed;1
683478;1831;directed;1
728224;1831;directed;1
2100344;1831;directed;1
3049;1887;directed;1
203;1900;directed;1
303;1900;directed;1
1199;1900;directed;1
3448;1900;directed;1
3622;1900;directed;1
3750;1900;directed;1
4541;1900;directed;1
5993;1900;directed;1
6453;1900;directed;1
8426;1900;directed;1
8814;1900;directed;1
10071;1900;directed;1
11671;1900;directed;1
12744;1900;directed;1
14907;1900;directed;1
17760;1900;directed;1
18136;1900;directed;1
18399;1900;directed;1
18570;1900;directed;1
18766;1900;directed;1
20472;1900;directed;1
30908;1900;directed;1
37038;1900;directed;1
38629;1900;directed;1
51565;1900;directed;1
55662;1900;directed;1
72164;1900;directed;1
96783;1900;directed;1
128387;1900;directed;1
128503;1900;directed;1
155904;1900;directed;1
167837;1900;directed;1
168698;1900;directed;1
264561;1900;directed;1
375069;1900;directed;1
670205;1900;directed;1
855051;1900;directed;1
977055;1900;directed;1
34369;1912;directed;1
1565;1934;directed;1
2831;1934;directed;1
6070;1934;directed;1
8814;1934;directed;1
11346;1934;directed;1
17760;1934;directed;1
33018;1934;directed;1
37896;1934;directed;1
46703;1934;directed;1
48165;1934;directed;1
152215;1934;directed;1
208116;1934;directed;1
263201;1934;directed;1
264310;1934;directed;1
303;1949;directed;1
97072;1949;directed;1
617;1954;directed;1
1327;1954;directed;1
1558;1954;directed;1
1902;1954;directed;1
1912;1954;directed;1
2198;1954;directed;1
2259;1954;directed;1
2808;1954;directed;1
2966;1954;directed;1
3448;1954;directed;1
3618;1954;directed;1
3750;1954;directed;1
4203;1954;directed;1
4354;1954;directed;1
4553;1954;directed;1
5546;1954;directed;1
6221;1954;directed;1
8814;1954;directed;1
9858;1954;directed;1
9961;1954;directed;1
12573;1954;directed;1
14154;1954;directed;1
15266;1954;directed;1
17374;1954;directed;1
18090;1954;directed;1
18145;1954;directed;1
18556;1954;directed;1
18800;1954;directed;1
21499;1954;directed;1
23254;1954;directed;1
25429;1954;directed;1
27543;1954;directed;1
28337;1954;directed;1
29256;1954;directed;1
30172;1954;directed;1
31203;1954;directed;1
31245;1954;directed;1
32340;1954;directed;1
32626;1954;directed;1
33962;1954;directed;1
34531;1954;directed;1
36472;1954;directed;1
39283;1954;directed;1
39367;1954;directed;1
39627;1954;directed;1
41478;1954;directed;1
42831;1954;directed;1
44090;1954;directed;1
44608;1954;directed;1
45941;1954;directed;1
47821;1954;directed;1
48165;1954;directed;1
48804;1954;directed;1
49119;1954;directed;1
50684;1954;directed;1
54816;1954;directed;1
55635;1954;directed;1
55716;1954;directed;1
59459;1954;directed;1
61111;1954;directed;1
63463;1954;directed;1
63668;1954;directed;1
66106;1954;directed;1
77789;1954;directed;1
78679;1954;directed;1
80816;1954;directed;1
80874;1954;directed;1
82185;1954;directed;1
84797;1954;directed;1
86436;1954;directed;1
86809;1954;directed;1
89643;1954;directed;1
90960;1954;directed;1
92843;1954;directed;1
95105;1954;directed;1
95446;1954;directed;1
101264;1954;directed;1
102469;1954;directed;1
103131;1954;directed;1
106016;1954;directed;1
108349;1954;directed;1
120482;1954;directed;1
129526;1954;directed;1
132611;1954;directed;1
135914;1954;directed;1
137572;1954;directed;1
141264;1954;directed;1
153853;1954;directed;1
156099;1954;directed;1
159460;1954;directed;1
160858;1954;directed;1
161924;1954;directed;1
166972;1954;directed;1
167772;1954;directed;1
167807;1954;directed;1
167817;1954;directed;1
168511;1954;directed;1
168591;1954;directed;1
171769;1954;directed;1
174847;1954;directed;1
192533;1954;directed;1
209504;1954;directed;1
227272;1954;directed;1
228837;1954;directed;1
243029;1954;directed;1
243331;1954;directed;1
94127;1954;directed;1
95746;1954;directed;1
96026;1954;directed;1
96180;1954;directed;1
97776;1954;directed;1
100212;1954;directed;1
103884;1954;directed;1
104633;1954;directed;1
117190;1954;directed;1
118993;1954;directed;1
122203;1954;directed;1
122971;1954;directed;1
123353;1954;directed;1
132339;1954;directed;1
140456;1954;directed;1
143123;1954;directed;1
149607;1954;directed;1
151024;1954;directed;1
162620;1954;directed;1
168464;1954;directed;1
175771;1954;directed;1
178139;1954;directed;1
180986;1954;directed;1
185003;1954;directed;1
194198;1954;directed;1
204207;1954;directed;1
216610;1954;directed;1
217371;1954;directed;1
241424;1954;directed;1
281338;1954;directed;1
311830;1954;directed;1
394875;1954;directed;1
419424;1954;directed;1
426100;1954;directed;1
459410;1954;directed;1
520584;1954;directed;1
624689;1954;directed;1
630373;1954;directed;1
634630;1954;directed;1
729407;1954;directed;1
762078;1954;directed;1
1019212;1954;directed;1
1168849;1954;directed;1
1337707;1954;directed;1
1702715;1954;directed;1
1756836;1954;directed;1
2000880;1954;directed;1
2251441;1954;directed;1
2541580;1954;directed;1
3512957;1954;directed;1
3682001;1954;directed;1
4888101;1954;directed;1
27673;1975;directed;1
3708;1979;directed;1
47628;1979;directed;1
59295;1979;directed;1
351218;1979;directed;1
3154332;1979;directed;1
186771;1980;directed;1
722699;1980;directed;1
3154332;1980;directed;1
3049;1981;directed;1
13395;1981;directed;1
16130;1981;directed;1
97774;1981;directed;1
145621;1981;directed;1
152224;1981;directed;1
240693;1981;directed;1
3683;2025;directed;1
13358;2025;directed;1
77789;2029;directed;1
7129;2069;directed;1
733;2077;directed;1
1565;2077;directed;1
1568;2077;directed;1
2738;2077;directed;1
3750;2077;directed;1
5305;2077;directed;1
7169;2077;directed;1
21503;2077;directed;1
37748;2077;directed;1
44949;2077;directed;1
49123;2077;directed;1
128445;2077;directed;1
142585;2077;directed;1
930122;2077;directed;1
47628;2078;directed;1
777;2080;directed;1
2488215;2080;directed;1
3154332;2080;directed;1
465;2084;directed;1
651;2084;directed;1
2695;2084;directed;1
2904;2084;directed;1
3161;2084;directed;1
3328;2084;directed;1
3556;2084;directed;1
3620;2084;directed;1
7023;2084;directed;1
8209;2084;directed;1
8925;2084;directed;1
9886;2084;directed;1
11978;2084;directed;1
11987;2084;directed;1
13138;2084;directed;1
17482;2084;directed;1
17903;2084;directed;1
18719;2084;directed;1
21370;2084;directed;1
30103;2084;directed;1
30409;2084;directed;1
31977;2084;directed;1
36590;2084;directed;1
36754;2084;directed;1
68396;2084;directed;1
82258;2084;directed;1
96396;2084;directed;1
102246;2084;directed;1
120944;2084;directed;1
136389;2084;directed;1
136633;2084;directed;1
143477;2084;directed;1
281338;2084;directed;1
577467;2084;directed;1
608329;2084;directed;1
959681;2084;directed;1
9931;2119;directed;1
1368;2198;directed;1
45192;2198;directed;1
50770;2198;directed;1
69505;2198;directed;1
110402;2198;directed;1
122339;2198;directed;1
129526;2198;directed;1
2378;2213;directed;1
5305;2213;directed;1
51079;2213;directed;1
77391;2213;directed;1
141540;2213;directed;1
270723;2213;directed;1
303;2259;directed;1
10672;2259;directed;1
199341;2259;directed;1
1027315;2259;directed;1
50638;2269;directed;1
166077;2269;directed;1
17760;2378;directed;1
15740;2552;directed;1
391573;2552;directed;1
2080;2625;directed;1
2552;2625;directed;1
823;2645;directed;1
3215;2738;directed;1
3620;2738;directed;1
6409;2738;directed;1
22909;2738;directed;1
48128;2738;directed;1
48546;2738;directed;1
61450;2738;directed;1
74151;2738;directed;1
77595;2738;directed;1
281338;2738;directed;1
2000880;2738;directed;1
34383;2782;directed;1
129693;2782;directed;1
4541;2795;directed;1
19932;2795;directed;1
118876;2795;directed;1
3497;2808;directed;1
4796;1831;directed;1
8260;1831;directed;1
11987;1831;directed;1
13690;1831;directed;1
15859;1831;directed;1
17597;1831;directed;1
18719;1831;directed;1
28063;1831;directed;1
30103;1831;directed;1
30720;1831;directed;1
35123;1831;directed;1
37038;1831;directed;1
37748;1831;directed;1
39367;1831;directed;1
40980;1831;directed;1
51079;1831;directed;1
70224;1831;directed;1
73646;1831;directed;1
74655;1831;directed;1
96171;1831;directed;1
101264;1831;directed;1
102469;1831;directed;1
108349;1831;directed;1
115807;1831;directed;1
128445;1831;directed;1
143477;1831;directed;1
146063;1831;directed;1
150366;1831;directed;1
168929;1831;directed;1
197585;1831;directed;1
210177;1831;directed;1
221359;1831;directed;1
230363;1831;directed;1
275615;1831;directed;1
281338;1831;directed;1
320263;1831;directed;1
340208;1831;directed;1
372376;1831;directed;1
924330;1831;directed;1
1124297;1831;directed;1
4986547;1831;directed;1
1568;1900;directed;1
1703;1900;directed;1
1831;1900;directed;1
1912;1900;directed;1
2198;1900;directed;1
2259;1900;directed;1
2808;1900;directed;1
6288;1900;directed;1
8961;1900;directed;1
9961;1900;directed;1
10044;1900;directed;1
12371;1900;directed;1
12573;1900;directed;1
14154;1900;directed;1
18225;1900;directed;1
18556;1900;directed;1
18749;1900;directed;1
21499;1900;directed;1
34369;1900;directed;1
39597;1900;directed;1
45621;1900;directed;1
48128;1900;directed;1
55621;1900;directed;1
71887;1900;directed;1
89643;1900;directed;1
95446;1900;directed;1
142732;1900;directed;1
158744;1900;directed;1
159460;1900;directed;1
167642;1900;directed;1
169425;1900;directed;1
175771;1900;directed;1
227272;1900;directed;1
426100;1900;directed;1
934337;1900;directed;1
2780506;1900;directed;1
4447;1934;directed;1
4553;1934;directed;1
7557;1934;directed;1
8961;1934;directed;1
9080;1934;directed;1
14935;1934;directed;1
24857;1934;directed;1
42479;1934;directed;1
47029;1934;directed;1
51996;1934;directed;1
59634;1934;directed;1
77278;1934;directed;1
101551;1934;directed;1
130575;1934;directed;1
131174;1934;directed;1
304;1954;directed;1
388;1954;directed;1
439;1954;directed;1
465;1954;directed;1
947;1954;directed;1
1194;1954;directed;1
1779;1954;directed;1
2001;1954;directed;1
2695;1954;directed;1
2904;1954;directed;1
3556;1954;directed;1
3575;1954;directed;1
3604;1954;directed;1
3620;1954;directed;1
4096;1954;directed;1
4568;1954;directed;1
5394;1954;directed;1
5728;1954;directed;1
6091;1954;directed;1
6400;1954;directed;1
6409;1954;directed;1
8961;1954;directed;1
9333;1954;directed;1
9886;1954;directed;1
10227;1954;directed;1
12370;1954;directed;1
12534;1954;directed;1
13138;1954;directed;1
15030;1954;directed;1
15859;1954;directed;1
17903;1954;directed;1
18719;1954;directed;1
18767;1954;directed;1
18787;1954;directed;1
18886;1954;directed;1
18992;1954;directed;1
19076;1954;directed;1
20284;1954;directed;1
22909;1954;directed;1
24358;1954;directed;1
26331;1954;directed;1
27771;1954;directed;1
28063;1954;directed;1
28494;1954;directed;1
29869;1954;directed;1
30409;1954;directed;1
31977;1954;directed;1
35136;1954;directed;1
35300;1954;directed;1
37038;1954;directed;1
37157;1954;directed;1
37748;1954;directed;1
37800;1954;directed;1
38629;1954;directed;1
49120;1954;directed;1
49123;1954;directed;1
51565;1954;directed;1
53422;1954;directed;1
72535;1954;directed;1
75324;1954;directed;1
76532;1954;directed;1
77258;1954;directed;1
88607;1954;directed;1
89896;1954;directed;1
92103;1954;directed;1
93594;1954;directed;1
96123;1954;directed;1
96178;1954;directed;1
96396;1954;directed;1
96708;1954;directed;1
97533;1954;directed;1
106001;1954;directed;1
106493;1954;directed;1
106795;1954;directed;1
108366;1954;directed;1
113176;1954;directed;1
118876;1954;directed;1
128387;1954;directed;1
128445;1954;directed;1
128657;1954;directed;1
128914;1954;directed;1
130877;1954;directed;1
136389;1954;directed;1
142732;1954;directed;1
148557;1954;directed;1
150366;1954;directed;1
150604;1954;directed;1
158695;1954;directed;1
159540;1954;directed;1
159787;1954;directed;1
164119;1954;directed;1
167837;1954;directed;1
167901;1954;directed;1
167911;1954;directed;1
168396;1954;directed;1
168698;1954;directed;1
181718;1954;directed;1
190397;1954;directed;1
193555;1954;directed;1
197585;1954;directed;1
221366;1954;directed;1
231093;1954;directed;1
420076;1954;directed;1
270723;1954;directed;1
281326;1954;directed;1
339567;1954;directed;1
371524;1954;directed;1
372376;1954;directed;1
440513;1954;directed;1
453236;1954;directed;1
542667;1954;directed;1
546809;1954;directed;1
870875;1954;directed;1
934337;1954;directed;1
978481;1954;directed;1
1149376;1954;directed;1
1157930;1954;directed;1
1246833;1954;directed;1
1411880;1954;directed;1
1627694;1954;directed;1
2327612;1954;directed;1
3926870;1954;directed;1
185922;1975;directed;1
872;1979;directed;1
1981;1979;directed;1
17141;1979;directed;1
70224;1979;directed;1
3286010;1979;directed;1
3243;1980;directed;1
70224;1980;directed;1
872;1981;directed;1
2080;1981;directed;1
2552;1981;directed;1
20993;1981;directed;1
49705;1981;directed;1
177859;1981;directed;1
213711;1981;directed;1
135311;2017;directed;1
22909;2025;directed;1
41509;2025;directed;1
50638;2025;directed;1
129693;2025;directed;1
236123;2025;directed;1
179348;2026;directed;1
17873;2029;directed;1
350885;2029;directed;1
516045;2029;directed;1
70224;2030;directed;1
3286010;2030;directed;1
40929;2069;directed;1
62894;2069;directed;1
686;2077;directed;1
873;2077;directed;1
1981;2077;directed;1
3575;2077;directed;1
18719;2077;directed;1
21370;2077;directed;1
24612;2077;directed;1
46271;2077;directed;1
70224;2077;directed;1
73646;2077;directed;1
80683;2077;directed;1
96396;2077;directed;1
100787;2077;directed;1
119392;2077;directed;1
166077;2077;directed;1
281338;2077;directed;1
630373;2077;directed;1
2060632;2077;directed;1
3713;2078;directed;1
1561750;2078;directed;1
167577;2080;directed;1
264561;2081;directed;1
303;2084;directed;1
2157;2084;directed;1
2552;2084;directed;1
3622;2084;directed;1
3750;2084;directed;1
5993;2084;directed;1
6938;2084;directed;1
13271;2084;directed;1
35136;2084;directed;1
37748;2084;directed;1
45646;2084;directed;1
49123;2084;directed;1
70355;2084;directed;1
74503;2084;directed;1
101448;2084;directed;1
119271;2084;directed;1
128445;2084;directed;1
131744;2084;directed;1
134626;2084;directed;1
151171;2084;directed;1
264561;2084;directed;1
275357;2084;directed;1
361024;2084;directed;1
711692;2084;directed;1
1027315;2084;directed;1
1191154;2084;directed;1
2480608;2084;directed;1
856;2198;directed;1
29482;2198;directed;1
42533;2198;directed;1
169425;2198;directed;1
590405;2198;directed;1
30720;2213;directed;1
101558;2213;directed;1
101558;2229;directed;1
419424;2229;directed;1
542;2259;directed;1
651;2259;directed;1
1779;2259;directed;1
2695;2259;directed;1
2907;2259;directed;1
4568;2259;directed;1
39495;2259;directed;1
872;2264;directed;1
3732;2264;directed;1
18432;2264;directed;1
27673;2264;directed;1
3104986;2269;directed;1
77595;2378;directed;1
3161;2625;directed;1
10584;2625;directed;1
18211;2678;directed;1
2;2695;directed;1
2198;2738;directed;1
5305;2738;directed;1
6221;2738;directed;1
21503;2738;directed;1
67864;2738;directed;1
80874;2738;directed;1
95446;2738;directed;1
128445;2738;directed;1
141264;2738;directed;1
163235;2738;directed;1
274222;2738;directed;1
866515;2738;directed;1
101551;2782;directed;1
2856;2808;directed;1
4810;2808;directed;1
6400;2808;directed;1
8042;2808;directed;1
8209;2808;directed;1
8961;2808;directed;1
10044;2808;directed;1
10227;2808;directed;1
13138;2808;directed;1
23250;2808;directed;1
26107;2808;directed;1
29869;2808;directed;1
34389;2808;directed;1
36754;2808;directed;1
39367;2808;directed;1
39569;2808;directed;1
41478;2808;directed;1
54163;2808;directed;1
60683;2808;directed;1
64994;2808;directed;1
80874;2808;directed;1
85025;2808;directed;1
108349;2808;directed;1
127432;2808;directed;1
129526;2808;directed;1
186739;2808;directed;1
186771;2808;directed;1
934337;2808;directed;1
959681;2808;directed;1
2209437;2808;directed;1
465;2809;directed;1
17759;2856;directed;1
89643;2856;directed;1
74503;2904;directed;1
275357;2904;directed;1
4130;2808;directed;1
8259;2808;directed;1
9326;2808;directed;1
9930;2808;directed;1
11967;2808;directed;1
12780;2808;directed;1
14637;2808;directed;1
17597;2808;directed;1
18432;2808;directed;1
18564;2808;directed;1
29482;2808;directed;1
32730;2808;directed;1
38629;2808;directed;1
42533;2808;directed;1
45621;2808;directed;1
65645;2808;directed;1
87176;2808;directed;1
95849;2808;directed;1
144292;2808;directed;1
168760;2808;directed;1
180986;2808;directed;1
450311;2808;directed;1
303;2809;directed;1
2645;2811;directed;1
34369;2856;directed;1
2080;2891;directed;1
686;2904;directed;1
122203;2904;directed;1
185771;2904;directed;1
325367;2904;directed;1
1900;2907;directed;1
5101;2907;directed;1
8931;2907;directed;1
13111;2907;directed;1
22748;2907;directed;1
3623;2923;directed;1
70224;2923;directed;1
89643;2966;directed;1
82185;2980;directed;1
179348;2988;directed;1
11912;2994;directed;1
17760;2994;directed;1
97914;2994;directed;1
135433;2994;directed;1
707715;2994;directed;1
465;3020;directed;1
6757339;3020;directed;1
150688;3049;directed;1
17760;3060;directed;1
10;3080;directed;1
964;3080;directed;1
1003;3080;directed;1
1199;3080;directed;1
1327;3080;directed;1
1912;3080;directed;1
2259;3080;directed;1
3127;3080;directed;1
3204;3080;directed;1
3448;3080;directed;1
4447;3080;directed;1
5132;3080;directed;1
5993;3080;directed;1
6221;3080;directed;1
6240;3080;directed;1
8814;3080;directed;1
9007;3080;directed;1
9293;3080;directed;1
12371;3080;directed;1
12744;3080;directed;1
13271;3080;directed;1
13525;3080;directed;1
14154;3080;directed;1
18145;3080;directed;1
18669;3080;directed;1
19932;3080;directed;1
21503;3080;directed;1
22743;3080;directed;1
22907;3080;directed;1
29382;3080;directed;1
30908;3080;directed;1
32626;3080;directed;1
37038;3080;directed;1
37748;3080;directed;1
41478;3080;directed;1
53393;3080;directed;1
53422;3080;directed;1
54816;3080;directed;1
63463;3080;directed;1
77870;3080;directed;1
80759;3080;directed;1
80874;3080;directed;1
89643;3080;directed;1
93920;3080;directed;1
96783;3080;directed;1
103938;3080;directed;1
108234;3080;directed;1
122359;3080;directed;1
128657;3080;directed;1
142585;3080;directed;1
150329;3080;directed;1
164119;3080;directed;1
168929;3080;directed;1
209504;3080;directed;1
273352;3080;directed;1
670205;3080;directed;1
826213;3080;directed;1
913648;3080;directed;1
944998;3080;directed;1
977055;3080;directed;1
1157930;3080;directed;1
1850317;3080;directed;1
2131186;3080;directed;1
2327612;3080;directed;1
2712409;3080;directed;1
134394;3082;directed;1
2907;3088;directed;1
3620;3088;directed;1
6091;3088;directed;1
20020;3088;directed;1
36493;3088;directed;1
160873;3088;directed;1
11967;3127;directed;1
20993;3127;directed;1
51996;3127;directed;1
1772;3142;directed;1
2729;3142;directed;1
8931;3142;directed;1
34854;3142;directed;1
51996;3142;directed;1
59634;3142;directed;1
63278;3142;directed;1
101551;3142;directed;1
2738;3164;directed;1
370175;3164;directed;1
3622;3176;directed;1
18432;3176;directed;1
9293;3179;directed;1
10058;3179;directed;1
10488;3179;directed;1
62930;3179;directed;1
670205;3179;directed;1
15252;3238;directed;1
2251441;3243;directed;1
1561750;3258;directed;1
8961;3267;directed;1
1700425;3287;directed;1
2080;3328;directed;1
9236;3344;directed;1
11967;3344;directed;1
17760;3344;directed;1
18432;3344;directed;1
32280;3344;directed;1
51996;3344;directed;1
59216;3344;directed;1
101551;3344;directed;1
130575;3344;directed;1
1199;3448;directed;1
6221;3448;directed;1
80717;3448;directed;1
737815;3448;directed;1
303;3460;directed;1
8259;3460;directed;1
168856;3460;directed;1
4743;3532;directed;1
11978;3535;directed;1
1561750;3541;directed;1
465;3556;directed;1
59538;3556;directed;1
17760;3563;directed;1
55662;3563;directed;1
61111;3563;directed;1
80759;3563;directed;1
2131186;3563;directed;1
465;3569;directed;1
777;3569;directed;1
2695;3569;directed;1
7261;3569;directed;1
9295;3569;directed;1
17903;3569;directed;1
25348;3569;directed;1
25429;3569;directed;1
26264;3569;directed;1
47628;3569;directed;1
65447;3569;directed;1
65585;3569;directed;1
77789;3569;directed;1
122339;3569;directed;1
159460;3569;directed;1
166457;3569;directed;1
434473;1954;directed;1
680488;1954;directed;1
707715;1954;directed;1
745611;1954;directed;1
784254;1954;directed;1
802336;1954;directed;1
809468;1954;directed;1
1003163;1954;directed;1
1062834;1954;directed;1
1144421;1954;directed;1
1191445;1954;directed;1
1208207;1954;directed;1
1504640;1954;directed;1
1534362;1954;directed;1
2100344;1954;directed;1
3050972;1954;directed;1
3452221;1954;directed;1
3881861;1954;directed;1
777;1979;directed;1
989;1979;directed;1
2891;1979;directed;1
2939;1979;directed;1
44213;1979;directed;1
96123;1979;directed;1
239142;1979;directed;1
802336;1979;directed;1
924571;1979;directed;1
318774;1980;directed;1
545;1981;directed;1
873;1981;directed;1
2849;1981;directed;1
3074;1981;directed;1
3668;1981;directed;1
17903;1981;directed;1
21370;1981;directed;1
44213;1981;directed;1
70224;1981;directed;1
80683;1981;directed;1
201200;1981;directed;1
80683;2017;directed;1
10809;2025;directed;1
34369;2025;directed;1
47003;2025;directed;1
1981;2026;directed;1
18886;2029;directed;1
37748;2029;directed;1
11967;2069;directed;1
19216;2069;directed;1
777;2077;directed;1
2891;2077;directed;1
2904;2077;directed;1
3142;2077;directed;1
3328;2077;directed;1
10584;2077;directed;1
11978;2077;directed;1
26264;2077;directed;1
89896;2077;directed;1
132954;2077;directed;1
180986;2077;directed;1
802336;2077;directed;1
1144421;2077;directed;1
240693;2078;directed;1
2552;2080;directed;1
3243;2080;directed;1
4541;2080;directed;1
35391;2080;directed;1
2891;2081;directed;1
2259;2084;directed;1
2808;2084;directed;1
3020;2084;directed;1
3088;2084;directed;1
18556;2084;directed;1
28337;2084;directed;1
31817;2084;directed;1
34369;2084;directed;1
37556;2084;directed;1
56488;2084;directed;1
61019;2084;directed;1
74364;2084;directed;1
129489;2084;directed;1
174794;2084;directed;1
802336;2084;directed;1
1561750;2084;directed;1
1756836;2084;directed;1
10058;2119;directed;1
44131;2198;directed;1
67864;2198;directed;1
142585;2198;directed;1
391036;2198;directed;1
2292904;2198;directed;1
465;2213;directed;1
153043;2213;directed;1
193815;2213;directed;1
3881861;2213;directed;1
15721;2229;directed;1
15764;2259;directed;1
34369;2259;directed;1
44535;2259;directed;1
53131;2259;directed;1
101889;2259;directed;1
134802;2259;directed;1
2087882;2264;directed;1
840;2269;directed;1
15527;2378;directed;1
75543;2552;directed;1
2811;2645;directed;1
8961;2645;directed;1
23819;2645;directed;1
2398955;2645;directed;1
17759;2695;directed;1
2695;2729;directed;1
3142;2729;directed;1
2808;2738;directed;1
2904;2738;directed;1
3020;2738;directed;1
3164;2738;directed;1
3328;2738;directed;1
3595;2738;directed;1
3871;2738;directed;1
8961;2738;directed;1
11978;2738;directed;1
12688;2738;directed;1
17759;2738;directed;1
21370;2738;directed;1
31977;2738;directed;1
35136;2738;directed;1
89896;2738;directed;1
97064;2738;directed;1
430974;2738;directed;1
802336;2738;directed;1
1530060;2738;directed;1
2907;2763;directed;1
169683;2782;directed;1
465;2808;directed;1
686;2808;directed;1
2907;2808;directed;1
3556;2808;directed;1
3575;2808;directed;1
3662;2808;directed;1
4796;2808;directed;1
6091;2808;directed;1
8260;2808;directed;1
9921;2808;directed;1
11987;2808;directed;1
16084;2808;directed;1
18719;2808;directed;1
21370;2808;directed;1
30225;2808;directed;1
63463;2808;directed;1
70224;2808;directed;1
73646;2808;directed;1
75324;2808;directed;1
143477;2808;directed;1
167837;2808;directed;1
244119;2808;directed;1
1358257;2808;directed;1
3591550;2808;directed;1
19532;2831;directed;1
2695;2856;directed;1
9931;2856;directed;1
45621;2856;directed;1
8961;2904;directed;1
2131186;2904;directed;1
2700891;2904;directed;1
9858;2907;directed;1
22907;2907;directed;1
32626;2907;directed;1
89643;2907;directed;1
16130;2923;directed;1
3154332;2923;directed;1
2327612;2938;directed;1
77595;2966;directed;1
327307;2966;directed;1
1980;2988;directed;1
77391;2988;directed;1
3164;2994;directed;1
18992;2994;directed;1
84883;2994;directed;1
55752;3020;directed;1
249830;3049;directed;1
439;3080;directed;1
686;3080;directed;1
995;3080;directed;1
1001;3080;directed;1
3556;3080;directed;1
3575;3080;directed;1
3620;3080;directed;1
4568;3080;directed;1
5728;3080;directed;1
6091;3080;directed;1
6409;3080;directed;1
8260;3080;directed;1
9333;3080;directed;1
9886;3080;directed;1
9921;3080;directed;1
11987;3080;directed;1
13057;3080;directed;1
15030;3080;directed;1
15859;3080;directed;1
17141;3080;directed;1
17928;3080;directed;1
18304;3080;directed;1
18719;3080;directed;1
18767;3080;directed;1
18992;3080;directed;1
20020;3080;directed;1
21370;3080;directed;1
22909;3080;directed;1
24612;3080;directed;1
30794;3080;directed;1
30874;3080;directed;1
34369;3080;directed;1
36493;3080;directed;1
36692;3080;directed;1
48128;3080;directed;1
48700;3080;directed;1
50638;3080;directed;1
54808;3080;directed;1
56518;3080;directed;1
59538;3080;directed;1
61913;3080;directed;1
70224;3080;directed;1
73646;3080;directed;1
76532;3080;directed;1
78768;3080;directed;1
92103;3080;directed;1
94127;3080;directed;1
97449;3080;directed;1
128588;3080;directed;1
137285;3080;directed;1
144309;3080;directed;1
146063;3080;directed;1
150366;3080;directed;1
169008;3080;directed;1
182156;3080;directed;1
182384;3080;directed;1
197585;3080;directed;1
281338;3080;directed;1
325367;3080;directed;1
630373;3080;directed;1
815451;3080;directed;1
911953;3080;directed;1
924330;3080;directed;1
1561750;3080;directed;1
2060632;3080;directed;1
2378767;3080;directed;1
686;3082;directed;1
733;3088;directed;1
2259;3088;directed;1
3750;3088;directed;1
6240;3088;directed;1
9479;3088;directed;1
10058;3088;directed;1
10488;3088;directed;1
18868;3088;directed;1
30908;3088;directed;1
33237;3088;directed;1
33442;3088;directed;1
67864;3088;directed;1
99189;3088;directed;1
193641;3088;directed;1
206978;3110;directed;1
129693;3127;directed;1
16281;3142;directed;1
29256;3142;directed;1
